,TRANSACTION_ID,TX_DATETIME,CUSTOMER_ID,TERMINAL_ID,TX_AMOUNT,TX_TIME_SECONDS,TX_TIME_DAYS
3922703,3922703,2023-07-08 12:10:27,4585,7320,6,13608627,157
3922704,3922704,2023-07-08 12:10:29,52,1032,10,13608629,157
3922705,3922705,2023-07-08 12:10:30,129,4142,97,13608630,157
3922706,3922706,2023-07-08 12:10:30,1844,6655,44,13608630,157
3922707,3922707,2023-07-08 12:10:30,990,2109,53,13608630,157
3922708,3922708,2023-07-08 12:10:31,4937,9432,35,13608631,157
3922709,3922709,2023-07-08 12:10:32,4346,961,12,13608632,157
3922711,3922711,2023-07-08 12:10:33,3349,136,94,13608633,157
3922710,3922710,2023-07-08 12:10:33,3029,1117,40,13608633,157
3922712,3922712,2023-07-08 12:10:34,2441,3697,7,13608634,157
3922713,3922713,2023-07-08 12:10:35,3761,5943,58,13608635,157
3922714,3922714,2023-07-08 12:10:36,4254,3888,33,13608636,157
3922715,3922715,2023-07-08 12:10:37,2229,9308,21,13608637,157
3922716,3922716,2023-07-08 12:10:38,207,9200,25,13608638,157
3922717,3922717,2023-07-08 12:10:38,3514,1703,51,13608638,157
3922718,3922718,2023-07-08 12:10:40,3852,7014,45,13608640,157
3922719,3922719,2023-07-08 12:10:41,752,9409,46,13608641,157
3922720,3922720,2023-07-08 12:10:41,2,4440,40,13608641,157
3922721,3922721,2023-07-08 12:10:42,4737,4759,35,13608642,157
3922722,3922722,2023-07-08 12:10:44,4743,8637,10,13608644,157
3922723,3922723,2023-07-08 12:10:47,3034,9228,92,13608647,157
3922724,3922724,2023-07-08 12:10:47,2957,3851,38,13608647,157
3922725,3922725,2023-07-08 12:10:47,3167,789,32,13608647,157
3922726,3922726,2023-07-08 12:10:48,728,9177,97,13608648,157
3922727,3922727,2023-07-08 12:10:48,1892,6588,66,13608648,157
3922728,3922728,2023-07-08 12:10:50,1513,2239,65,13608650,157
3922729,3922729,2023-07-08 12:10:51,3477,8567,33,13608651,157
3922730,3922730,2023-07-08 12:10:53,3702,6739,47,13608653,157
3922731,3922731,2023-07-08 12:10:54,2681,608,78,13608654,157
3922732,3922732,2023-07-08 12:10:56,843,5384,18,13608656,157
3922733,3922733,2023-07-08 12:10:56,2309,3338,70,13608656,157
3922734,3922734,2023-07-08 12:10:57,3313,4755,55,13608657,157
3922735,3922735,2023-07-08 12:10:57,2783,1859,50,13608657,157
3922736,3922736,2023-07-08 12:10:58,4310,1108,31,13608658,157
3922737,3922737,2023-07-08 12:10:59,855,4139,85,13608659,157
3922738,3922738,2023-07-08 12:10:59,2848,1971,32,13608659,157
3922739,3922739,2023-07-08 12:10:59,2900,3385,12,13608659,157
3922740,3922740,2023-07-08 12:10:59,3473,5383,83,13608659,157
3922741,3922741,2023-07-08 12:11:02,1730,7691,7,13608662,157
3922742,3922742,2023-07-08 12:11:03,2012,8217,27,13608663,157
3922743,3922743,2023-07-08 12:11:07,2881,8707,30,13608667,157
3922746,3922746,2023-07-08 12:11:08,24,1274,18,13608668,157
3922747,3922747,2023-07-08 12:11:08,3607,9309,57,13608668,157
3922744,3922744,2023-07-08 12:11:08,830,3901,92,13608668,157
3922745,3922745,2023-07-08 12:11:08,355,6854,66,13608668,157
3922748,3922748,2023-07-08 12:11:10,2253,7577,94,13608670,157
3922749,3922749,2023-07-08 12:11:11,2650,8393,40,13608671,157
3922750,3922750,2023-07-08 12:11:12,1374,2896,18,13608672,157
3922751,3922751,2023-07-08 12:11:14,3902,1459,73,13608674,157
3922752,3922752,2023-07-08 12:11:15,2329,3725,6,13608675,157
3922753,3922753,2023-07-08 12:11:16,3033,2970,13,13608676,157
3922754,3922754,2023-07-08 12:11:17,4170,4032,71,13608677,157
3922755,3922755,2023-07-08 12:11:17,2889,5617,4,13608677,157
3922761,3922761,2023-07-08 12:11:20,1460,8922,45,13608680,157
3922760,3922760,2023-07-08 12:11:20,2627,8339,83,13608680,157
3922759,3922759,2023-07-08 12:11:20,227,8256,46,13608680,157
3922757,3922757,2023-07-08 12:11:20,3532,4895,86,13608680,157
3922756,3922756,2023-07-08 12:11:20,4304,9499,33,13608680,157
3922758,3922758,2023-07-08 12:11:20,1696,2929,42,13608680,157
3922762,3922762,2023-07-08 12:11:21,2629,1135,78,13608681,157
3922763,3922763,2023-07-08 12:11:21,2406,588,67,13608681,157
3922764,3922764,2023-07-08 12:11:22,1438,698,47,13608682,157
3922765,3922765,2023-07-08 12:11:24,4552,2539,23,13608684,157
3922766,3922766,2023-07-08 12:11:25,1663,5529,6,13608685,157
3922767,3922767,2023-07-08 12:11:26,3714,2229,42,13608686,157
3922768,3922768,2023-07-08 12:11:27,4400,3426,39,13608687,157
3922769,3922769,2023-07-08 12:11:29,3847,5545,58,13608689,157
3922770,3922770,2023-07-08 12:11:30,4739,3773,24,13608690,157
3922771,3922771,2023-07-08 12:11:31,2152,1446,76,13608691,157
3922772,3922772,2023-07-08 12:11:37,3891,4459,66,13608697,157
3922773,3922773,2023-07-08 12:11:41,1740,4261,73,13608701,157
3922774,3922774,2023-07-08 12:11:41,2123,8646,87,13608701,157
3922775,3922775,2023-07-08 12:11:42,881,1762,13,13608702,157
3922776,3922776,2023-07-08 12:11:44,442,1150,42,13608704,157
3922777,3922777,2023-07-08 12:11:44,653,1960,86,13608704,157
3922778,3922778,2023-07-08 12:11:45,2785,4386,29,13608705,157
3922779,3922779,2023-07-08 12:11:45,1079,5337,30,13608705,157
3922780,3922780,2023-07-08 12:11:50,1980,2468,75,13608710,157
3922783,3922783,2023-07-08 12:11:53,1892,7085,67,13608713,157
3922784,3922784,2023-07-08 12:11:53,571,2189,59,13608713,157
3922781,3922781,2023-07-08 12:11:53,2374,5642,30,13608713,157
3922782,3922782,2023-07-08 12:11:53,3534,2885,95,13608713,157
3922785,3922785,2023-07-08 12:11:55,2890,2959,99,13608715,157
3922786,3922786,2023-07-08 12:11:57,2981,9664,91,13608717,157
3922787,3922787,2023-07-08 12:11:57,2918,7568,88,13608717,157
3922788,3922788,2023-07-08 12:11:58,4006,2873,78,13608718,157
3922789,3922789,2023-07-08 12:11:59,18,1662,97,13608719,157
3922790,3922790,2023-07-08 12:12:00,3339,9142,81,13608720,157
3922791,3922791,2023-07-08 12:12:02,947,4665,82,13608722,157
3922792,3922792,2023-07-08 12:12:03,4186,5081,42,13608723,157
3922794,3922794,2023-07-08 12:12:05,2669,3776,10,13608725,157
3922793,3922793,2023-07-08 12:12:05,3453,3359,78,13608725,157
3922795,3922795,2023-07-08 12:12:08,1230,7690,61,13608728,157
3922796,3922796,2023-07-08 12:12:10,511,3854,56,13608730,157
3922797,3922797,2023-07-08 12:12:10,4053,3861,24,13608730,157
3922798,3922798,2023-07-08 12:12:13,4427,2141,26,13608733,157
3922799,3922799,2023-07-08 12:12:13,4257,7876,75,13608733,157
3922800,3922800,2023-07-08 12:12:13,1613,5237,95,13608733,157
3922801,3922801,2023-07-08 12:12:16,3243,9499,19,13608736,157
3922802,3922802,2023-07-08 12:12:16,1441,5335,36,13608736,157
3922805,3922805,2023-07-08 12:12:17,3874,4903,46,13608737,157
3922803,3922803,2023-07-08 12:12:17,4323,6803,46,13608737,157
3922804,3922804,2023-07-08 12:12:17,2783,5107,52,13608737,157
3922808,3922808,2023-07-08 12:12:19,2370,1567,35,13608739,157
3922807,3922807,2023-07-08 12:12:19,3577,9652,88,13608739,157
3922806,3922806,2023-07-08 12:12:19,959,6634,97,13608739,157
3922809,3922809,2023-07-08 12:12:21,4747,4401,28,13608741,157
3922810,3922810,2023-07-08 12:12:21,831,7961,65,13608741,157
3922811,3922811,2023-07-08 12:12:22,3985,6304,58,13608742,157
3922812,3922812,2023-07-08 12:12:23,351,8023,37,13608743,157
3922813,3922813,2023-07-08 12:12:25,3033,3391,16,13608745,157
3922814,3922814,2023-07-08 12:12:26,3920,9007,9,13608746,157
3922815,3922815,2023-07-08 12:12:26,2681,6996,76,13608746,157
3922818,3922818,2023-07-08 12:12:27,4022,7216,28,13608747,157
3922816,3922816,2023-07-08 12:12:27,960,5488,82,13608747,157
3922817,3922817,2023-07-08 12:12:27,3567,1658,40,13608747,157
3922819,3922819,2023-07-08 12:12:28,3894,7934,41,13608748,157
3922820,3922820,2023-07-08 12:12:31,1144,9026,36,13608751,157
3922821,3922821,2023-07-08 12:12:32,4488,3072,72,13608752,157
3922822,3922822,2023-07-08 12:12:32,1835,1034,24,13608752,157
3922823,3922823,2023-07-08 12:12:33,868,2404,4,13608753,157
3922824,3922824,2023-07-08 12:12:33,3093,2180,85,13608753,157
3922825,3922825,2023-07-08 12:12:33,2939,4784,23,13608753,157
3922826,3922826,2023-07-08 12:12:34,4956,5252,49,13608754,157
3922827,3922827,2023-07-08 12:12:35,4121,5078,78,13608755,157
3922828,3922828,2023-07-08 12:12:35,4866,5303,40,13608755,157
3922830,3922830,2023-07-08 12:12:36,919,8579,27,13608756,157
3922829,3922829,2023-07-08 12:12:36,572,9379,52,13608756,157
3922833,3922833,2023-07-08 12:12:37,283,2384,55,13608757,157
3922832,3922832,2023-07-08 12:12:37,895,7235,25,13608757,157
3922831,3922831,2023-07-08 12:12:37,463,9403,89,13608757,157
3922834,3922834,2023-07-08 12:12:38,1318,8638,19,13608758,157
3922835,3922835,2023-07-08 12:12:39,974,7292,41,13608759,157
3922836,3922836,2023-07-08 12:12:40,2374,8458,32,13608760,157
3922837,3922837,2023-07-08 12:12:40,3303,5842,54,13608760,157
3922838,3922838,2023-07-08 12:12:41,4366,4538,9,13608761,157
3922839,3922839,2023-07-08 12:12:43,4898,791,38,13608763,157
3922840,3922840,2023-07-08 12:12:45,3,6460,43,13608765,157
3922841,3922841,2023-07-08 12:12:46,1862,930,81,13608766,157
3922842,3922842,2023-07-08 12:12:46,1286,4547,5,13608766,157
3922844,3922844,2023-07-08 12:12:47,2889,8160,4,13608767,157
3922843,3922843,2023-07-08 12:12:47,551,8172,45,13608767,157
3922845,3922845,2023-07-08 12:12:48,2917,8367,23,13608768,157
3922846,3922846,2023-07-08 12:12:49,2375,2905,63,13608769,157
3922847,3922847,2023-07-08 12:12:50,684,8837,97,13608770,157
3922848,3922848,2023-07-08 12:12:53,4118,3238,8,13608773,157
3922849,3922849,2023-07-08 12:12:53,3854,9054,91,13608773,157
3922850,3922850,2023-07-08 12:12:53,4819,2928,29,13608773,157
3922851,3922851,2023-07-08 12:12:54,707,4405,30,13608774,157
3922852,3922852,2023-07-08 12:12:54,1007,5006,80,13608774,157
3922853,3922853,2023-07-08 12:12:55,289,402,22,13608775,157
3922854,3922854,2023-07-08 12:12:55,1850,2414,5,13608775,157
3922855,3922855,2023-07-08 12:12:56,1891,2662,27,13608776,157
3922856,3922856,2023-07-08 12:12:57,3247,1664,37,13608777,157
3922857,3922857,2023-07-08 12:12:57,3618,4083,28,13608777,157
3922858,3922858,2023-07-08 12:12:59,2368,4885,40,13608779,157
3922859,3922859,2023-07-08 12:12:59,1610,1480,33,13608779,157
3922860,3922860,2023-07-08 12:13:01,316,8148,81,13608781,157
3922861,3922861,2023-07-08 12:13:01,4806,6194,83,13608781,157
3922862,3922862,2023-07-08 12:13:03,3364,5771,16,13608783,157
3922863,3922863,2023-07-08 12:13:07,2126,6214,46,13608787,157
3922864,3922864,2023-07-08 12:13:07,2972,7877,3,13608787,157
3922865,3922865,2023-07-08 12:13:08,4056,8595,84,13608788,157
3922866,3922866,2023-07-08 12:13:09,2955,5028,92,13608789,157
3922867,3922867,2023-07-08 12:13:10,791,6441,59,13608790,157
3922868,3922868,2023-07-08 12:13:11,4942,968,87,13608791,157
3922869,3922869,2023-07-08 12:13:11,2618,3577,44,13608791,157
3922870,3922870,2023-07-08 12:13:14,4879,3939,72,13608794,157
3922871,3922871,2023-07-08 12:13:14,3784,6167,47,13608794,157
3922872,3922872,2023-07-08 12:13:16,2898,3338,82,13608796,157
3922873,3922873,2023-07-08 12:13:16,4532,6017,26,13608796,157
3922874,3922874,2023-07-08 12:13:17,3958,4139,100,13608797,157
3922875,3922875,2023-07-08 12:13:17,971,5915,43,13608797,157
3922876,3922876,2023-07-08 12:13:17,2692,6526,48,13608797,157
3922877,3922877,2023-07-08 12:13:17,3437,3958,69,13608797,157
3922879,3922879,2023-07-08 12:13:18,223,2974,94,13608798,157
3922880,3922880,2023-07-08 12:13:18,1133,7313,62,13608798,157
3922878,3922878,2023-07-08 12:13:18,4482,6481,31,13608798,157
3922881,3922881,2023-07-08 12:13:19,792,5846,99,13608799,157
3922882,3922882,2023-07-08 12:13:20,320,3934,30,13608800,157
3922883,3922883,2023-07-08 12:13:20,2122,114,23,13608800,157
3922884,3922884,2023-07-08 12:13:24,3437,1124,70,13608804,157
3922885,3922885,2023-07-08 12:13:27,1391,8921,87,13608807,157
3922886,3922886,2023-07-08 12:13:27,4914,3039,87,13608807,157
3922887,3922887,2023-07-08 12:13:29,4982,5531,18,13608809,157
3922888,3922888,2023-07-08 12:13:31,1701,4192,27,13608811,157
3922889,3922889,2023-07-08 12:13:32,543,8812,58,13608812,157
3922891,3922891,2023-07-08 12:13:33,3927,701,62,13608813,157
3922890,3922890,2023-07-08 12:13:33,2132,2695,10,13608813,157
3922892,3922892,2023-07-08 12:13:34,4099,5949,14,13608814,157
3922893,3922893,2023-07-08 12:13:35,4612,4843,55,13608815,157
3922894,3922894,2023-07-08 12:13:36,3624,9582,11,13608816,157
3922895,3922895,2023-07-08 12:13:36,3468,8011,41,13608816,157
3922896,3922896,2023-07-08 12:13:42,1178,4362,28,13608822,157
3922897,3922897,2023-07-08 12:13:42,2251,3173,95,13608822,157
3922898,3922898,2023-07-08 12:13:42,894,9621,25,13608822,157
3922899,3922899,2023-07-08 12:13:43,2149,7154,73,13608823,157
3922900,3922900,2023-07-08 12:13:43,3454,7228,90,13608823,157
3922902,3922902,2023-07-08 12:13:44,2896,3680,55,13608824,157
3922901,3922901,2023-07-08 12:13:44,443,8241,33,13608824,157
3922903,3922903,2023-07-08 12:13:44,290,6695,29,13608824,157
3922904,3922904,2023-07-08 12:13:45,4249,8210,68,13608825,157
3922905,3922905,2023-07-08 12:13:46,1837,8331,11,13608826,157
3922906,3922906,2023-07-08 12:13:46,2430,8355,39,13608826,157
3922907,3922907,2023-07-08 12:13:50,3280,954,66,13608830,157
3922908,3922908,2023-07-08 12:13:51,1841,8134,18,13608831,157
3922909,3922909,2023-07-08 12:13:52,4059,1635,96,13608832,157
3922910,3922910,2023-07-08 12:13:52,2700,2143,60,13608832,157
3922911,3922911,2023-07-08 12:13:53,3482,6838,71,13608833,157
3922912,3922912,2023-07-08 12:13:53,2016,8584,82,13608833,157
3922913,3922913,2023-07-08 12:13:53,2292,9354,87,13608833,157
3922914,3922914,2023-07-08 12:13:54,1863,6692,38,13608834,157
3922915,3922915,2023-07-08 12:13:55,4731,1639,26,13608835,157
3922916,3922916,2023-07-08 12:13:56,579,5803,19,13608836,157
3922917,3922917,2023-07-08 12:13:57,3677,7502,47,13608837,157
3922918,3922918,2023-07-08 12:13:59,455,1003,79,13608839,157
3922919,3922919,2023-07-08 12:13:59,2067,1718,88,13608839,157
3922920,3922920,2023-07-08 12:14:00,4791,6084,96,13608840,157
3922921,3922921,2023-07-08 12:14:00,1464,8604,16,13608840,157
3922922,3922922,2023-07-08 12:14:00,2842,2125,58,13608840,157
3922923,3922923,2023-07-08 12:14:03,765,8839,22,13608843,157
3922924,3922924,2023-07-08 12:14:04,1096,6231,24,13608844,157
3922925,3922925,2023-07-08 12:14:04,2636,571,41,13608844,157
3922926,3922926,2023-07-08 12:14:04,2898,510,82,13608844,157
3922927,3922927,2023-07-08 12:14:05,338,337,15,13608845,157
3922928,3922928,2023-07-08 12:14:05,2609,5090,52,13608845,157
3922929,3922929,2023-07-08 12:14:07,1985,6885,60,13608847,157
3922930,3922930,2023-07-08 12:14:07,804,8663,92,13608847,157
3922932,3922932,2023-07-08 12:14:08,2954,9730,57,13608848,157
3922931,3922931,2023-07-08 12:14:08,4439,2726,63,13608848,157
3922933,3922933,2023-07-08 12:14:10,3763,6020,24,13608850,157
3922934,3922934,2023-07-08 12:14:11,308,1797,85,13608851,157
3922935,3922935,2023-07-08 12:14:11,3467,3204,84,13608851,157
3922936,3922936,2023-07-08 12:14:11,4094,2066,14,13608851,157
3922937,3922937,2023-07-08 12:14:13,308,2550,85,13608853,157
3922938,3922938,2023-07-08 12:14:15,4971,2539,89,13608855,157
3922939,3922939,2023-07-08 12:14:17,4788,9082,62,13608857,157
3922940,3922940,2023-07-08 12:14:19,2297,7105,37,13608859,157
3922941,3922941,2023-07-08 12:14:19,1076,3555,83,13608859,157
3922942,3922942,2023-07-08 12:14:20,1487,2926,62,13608860,157
3922945,3922945,2023-07-08 12:14:21,3587,8737,80,13608861,157
3922943,3922943,2023-07-08 12:14:21,3746,2242,36,13608861,157
3922944,3922944,2023-07-08 12:14:21,1424,4065,89,13608861,157
3922946,3922946,2023-07-08 12:14:23,388,9903,74,13608863,157
3922947,3922947,2023-07-08 12:14:23,3365,3885,94,13608863,157
3922948,3922948,2023-07-08 12:14:23,2978,7221,54,13608863,157
3922949,3922949,2023-07-08 12:14:24,4082,2951,66,13608864,157
3922950,3922950,2023-07-08 12:14:26,2070,8554,35,13608866,157
3922951,3922951,2023-07-08 12:14:27,4900,1395,63,13608867,157
3922952,3922952,2023-07-08 12:14:28,4849,5982,83,13608868,157
3922953,3922953,2023-07-08 12:14:30,2228,1939,39,13608870,157
3922954,3922954,2023-07-08 12:14:31,3043,8525,15,13608871,157
3922955,3922955,2023-07-08 12:14:32,4301,9374,73,13608872,157
3922956,3922956,2023-07-08 12:14:34,4042,4908,69,13608874,157
3922957,3922957,2023-07-08 12:14:38,705,2101,54,13608878,157
3922958,3922958,2023-07-08 12:14:38,4209,4422,99,13608878,157
3922959,3922959,2023-07-08 12:14:38,908,4707,89,13608878,157
3922960,3922960,2023-07-08 12:14:39,4109,2404,34,13608879,157
3922961,3922961,2023-07-08 12:14:39,459,1820,64,13608879,157
3922962,3922962,2023-07-08 12:14:41,306,7918,74,13608881,157
3922963,3922963,2023-07-08 12:14:41,1350,3478,71,13608881,157
3922964,3922964,2023-07-08 12:14:42,354,6711,55,13608882,157
3922965,3922965,2023-07-08 12:14:45,3377,68,11,13608885,157
3922966,3922966,2023-07-08 12:14:45,339,6163,62,13608885,157
3922967,3922967,2023-07-08 12:14:46,1890,4744,90,13608886,157
3922968,3922968,2023-07-08 12:14:47,1941,3290,43,13608887,157
3922969,3922969,2023-07-08 12:14:47,2150,865,42,13608887,157
3922970,3922970,2023-07-08 12:14:48,933,1300,43,13608888,157
3922971,3922971,2023-07-08 12:14:48,826,20,36,13608888,157
3922972,3922972,2023-07-08 12:14:48,459,3384,64,13608888,157
3922973,3922973,2023-07-08 12:14:49,4662,9108,51,13608889,157
3922974,3922974,2023-07-08 12:14:51,4999,3367,42,13608891,157
3922975,3922975,2023-07-08 12:14:52,1309,1983,48,13608892,157
3922976,3922976,2023-07-08 12:14:52,1360,1611,76,13608892,157
3922977,3922977,2023-07-08 12:14:53,827,2976,44,13608893,157
3922978,3922978,2023-07-08 12:14:54,1236,9666,6,13608894,157
3922979,3922979,2023-07-08 12:14:55,1521,4863,72,13608895,157
3922980,3922980,2023-07-08 12:14:56,2836,6125,47,13608896,157
3922981,3922981,2023-07-08 12:14:59,4977,9717,99,13608899,157
3922982,3922982,2023-07-08 12:15:00,1557,8230,90,13608900,157
3922983,3922983,2023-07-08 12:15:02,3539,6168,55,13608902,157
3922984,3922984,2023-07-08 12:15:03,3388,5200,42,13608903,157
3922985,3922985,2023-07-08 12:15:05,3512,313,3,13608905,157
3922986,3922986,2023-07-08 12:15:05,915,6811,42,13608905,157
3922987,3922987,2023-07-08 12:15:05,2462,3673,16,13608905,157
3922988,3922988,2023-07-08 12:15:05,2486,8379,57,13608905,157
3922989,3922989,2023-07-08 12:15:05,9,9,41,13608905,157
3922991,3922991,2023-07-08 12:15:13,2024,6192,19,13608913,157
3922990,3922990,2023-07-08 12:15:13,311,4496,67,13608913,157
3922992,3922992,2023-07-08 12:15:15,3793,3571,93,13608915,157
3922993,3922993,2023-07-08 12:15:15,1380,2379,66,13608915,157
3922994,3922994,2023-07-08 12:15:16,4106,9855,86,13608916,157
3922995,3922995,2023-07-08 12:15:17,1643,2544,56,13608917,157
3922996,3922996,2023-07-08 12:15:19,919,8463,27,13608919,157
3922997,3922997,2023-07-08 12:15:20,521,8153,42,13608920,157
3922998,3922998,2023-07-08 12:15:20,1583,4962,42,13608920,157
3922999,3922999,2023-07-08 12:15:20,1178,7908,27,13608920,157
3923000,3923000,2023-07-08 12:15:21,369,3426,18,13608921,157
3923001,3923001,2023-07-08 12:15:22,1216,9828,68,13608922,157
3923002,3923002,2023-07-08 12:15:23,4431,1024,93,13608923,157
3923003,3923003,2023-07-08 12:15:24,4135,8216,74,13608924,157
3923004,3923004,2023-07-08 12:15:25,4867,2670,49,13608925,157
3923005,3923005,2023-07-08 12:15:26,3688,2217,10,13608926,157
3923006,3923006,2023-07-08 12:15:26,2374,661,31,13608926,157
3923007,3923007,2023-07-08 12:15:27,4152,2588,10,13608927,157
3923008,3923008,2023-07-08 12:15:29,4492,2464,94,13608929,157
3923009,3923009,2023-07-08 12:15:29,2258,1630,64,13608929,157
3923010,3923010,2023-07-08 12:15:30,4578,9401,42,13608930,157
3923011,3923011,2023-07-08 12:15:30,3194,3234,48,13608930,157
3923012,3923012,2023-07-08 12:15:31,3305,6656,4,13608931,157
3923013,3923013,2023-07-08 12:15:33,1137,3502,5,13608933,157
3923014,3923014,2023-07-08 12:15:33,770,9622,91,13608933,157
3923015,3923015,2023-07-08 12:15:38,2365,1259,53,13608938,157
3923016,3923016,2023-07-08 12:15:40,2398,4311,61,13608940,157
3923017,3923017,2023-07-08 12:15:40,894,5039,27,13608940,157
3923018,3923018,2023-07-08 12:15:41,385,6113,59,13608941,157
3923019,3923019,2023-07-08 12:15:41,3848,8555,62,13608941,157
3923020,3923020,2023-07-08 12:15:42,4871,6386,87,13608942,157
3923021,3923021,2023-07-08 12:15:42,3273,1517,41,13608942,157
3923022,3923022,2023-07-08 12:15:47,1131,4318,67,13608947,157
3923023,3923023,2023-07-08 12:15:48,3095,3967,44,13608948,157
3923024,3923024,2023-07-08 12:15:49,2062,6463,95,13608949,157
3923025,3923025,2023-07-08 12:15:50,2212,6132,75,13608950,157
3923026,3923026,2023-07-08 12:15:51,2229,8343,20,13608951,157
3923029,3923029,2023-07-08 12:15:52,2281,5670,22,13608952,157
3923028,3923028,2023-07-08 12:15:52,4261,9022,36,13608952,157
3923027,3923027,2023-07-08 12:15:52,4199,52,80,13608952,157
3923030,3923030,2023-07-08 12:15:54,3035,1367,46,13608954,157
3923031,3923031,2023-07-08 12:15:57,1638,3923,39,13608957,157
3923032,3923032,2023-07-08 12:15:57,3563,1310,26,13608957,157
